transaccion;url_transaccion;fecha_creacion;primer_idcambiotabla;total_cambios;fecha_insercion;fecha_actualizacion;fecha_confirmacion
6.27.956885;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=6.27.956885;2022-07-27 14:25:01.0;66078243;1;2022-07-27 14:30:36.0;2022-07-27 14:30:37.0;2022-07-27 14:30:36.0
1.40.974386;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=1.40.974386;2022-07-27 14:27:59.0;66078244;3;2022-07-27 14:35:29.0;2022-07-27 14:35:30.0;2022-07-27 14:35:29.0
4.1.1114555;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.1.1114555;2022-07-27 14:28:00.0;66078247;1;2022-07-27 14:35:29.0;2022-07-27 14:35:30.0;2022-07-27 14:35:29.0
5.11.1103656;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.11.1103656;2022-07-27 14:28:00.0;66078248;2;2022-07-27 14:35:29.0;2022-07-27 14:35:30.0;2022-07-27 14:35:29.0
7.25.1077994;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=7.25.1077994;2022-07-27 14:28:01.0;66078250;2;2022-07-27 14:35:29.0;2022-07-27 14:35:30.0;2022-07-27 14:35:30.0
2.1.1098783;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=2.1.1098783;2022-07-27 14:32:59.0;66078252;13;2022-07-27 14:40:22.0;2022-07-27 14:40:23.0;2022-07-27 14:40:22.0
6.2.956597;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=6.2.956597;2022-07-27 14:33:00.0;66078266;15;2022-07-27 14:40:22.0;2022-07-27 14:40:23.0;2022-07-27 14:40:22.0
9.31.1112732;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=9.31.1112732;2022-07-27 14:33:00.0;66078265;4;2022-07-27 14:40:22.0;2022-07-27 14:40:23.0;2022-07-27 14:40:22.0
5.42.1103220;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.42.1103220;2022-07-27 14:33:01.0;66078288;1;2022-07-27 14:40:22.0;2022-07-27 14:40:23.0;2022-07-27 14:40:23.0
10.41.1123489;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.41.1123489;2022-07-27 14:33:01.0;66078277;5;2022-07-27 14:40:22.0;2022-07-27 14:40:23.0;2022-07-27 14:40:23.0
1.35.974195;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=1.35.974195;2022-07-27 14:33:02.0;66078290;3;2022-07-27 14:40:22.0;2022-07-27 14:40:23.0;2022-07-27 14:40:23.0
10.45.1122871;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.45.1122871;2022-07-27 14:35:00.0;66078293;1;2022-07-27 14:40:22.0;2022-07-27 14:40:23.0;2022-07-27 14:40:23.0
5.29.1103686;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.29.1103686;2022-07-27 14:37:59.0;66078294;6;2022-07-27 14:45:19.0;2022-07-27 14:45:21.0;2022-07-27 14:45:19.0
7.5.1078481;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=7.5.1078481;2022-07-27 14:38:00.0;66078300;5;2022-07-27 14:45:19.0;2022-07-27 14:45:21.0;2022-07-27 14:45:20.0
3.42.1112416;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=3.42.1112416;2022-07-27 14:38:02.0;66078305;5;2022-07-27 14:45:19.0;2022-07-27 14:45:21.0;2022-07-27 14:45:20.0
9.9.1112791;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=9.9.1112791;2022-07-27 14:42:59.0;66078310;1;2022-07-27 14:50:18.0;2022-07-27 14:50:20.0;2022-07-27 14:50:18.0
1.23.974006;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=1.23.974006;2022-07-27 14:43:00.0;66078311;2;2022-07-27 14:50:18.0;2022-07-27 14:50:20.0;2022-07-27 14:50:18.0
10.10.1122274;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.10.1122274;2022-07-27 14:48:00.0;66078317;5;2022-07-27 14:50:18.0;2022-07-27 14:50:20.0;2022-07-27 14:50:19.0
3.36.1112134;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=3.36.1112134;2022-07-27 14:48:00.0;66078322;1;2022-07-27 14:50:18.0;2022-07-27 14:50:20.0;2022-07-27 14:50:19.0
8.34.1118244;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.34.1118244;2022-07-27 14:48:00.0;66078313;4;2022-07-27 14:50:18.0;2022-07-27 14:50:20.0;2022-07-27 14:50:18.0
7.42.1078219;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=7.42.1078219;2022-07-27 14:48:01.0;66078323;2;2022-07-27 14:50:18.0;2022-07-27 14:50:20.0;2022-07-27 14:50:19.0
2.37.1098688;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=2.37.1098688;2022-07-27 14:48:01.0;66078325;1;2022-07-27 14:50:18.0;2022-07-27 14:50:20.0;2022-07-27 14:50:19.0
4.29.1114502;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.29.1114502;2022-07-27 14:52:59.0;66078327;3;2022-07-27 14:55:20.0;2022-07-27 14:55:21.0;2022-07-27 14:55:20.0
8.26.1118311;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.26.1118311;2022-07-27 14:52:59.0;66078326;1;2022-07-27 14:55:20.0;2022-07-27 14:55:21.0;2022-07-27 14:55:20.0
2.9.1099438;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=2.9.1099438;2022-07-27 14:53:00.0;66078330;2;2022-07-27 14:55:20.0;2022-07-27 14:55:21.0;2022-07-27 14:55:20.0
1.6.974295;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=1.6.974295;2022-07-27 14:57:59.0;66078332;3;2022-07-27 15:01:01.0;2022-07-27 15:01:02.0;2022-07-27 15:01:01.0
10.14.1123075;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.14.1123075;2022-07-27 14:58:00.0;66078339;5;2022-07-27 15:01:01.0;2022-07-27 15:01:02.0;2022-07-27 15:01:01.0
10.46.1122697;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.46.1122697;2022-07-27 14:58:00.0;66078335;3;2022-07-27 15:01:01.0;2022-07-27 15:01:02.0;2022-07-27 15:01:01.0
5.4.1103425;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.4.1103425;2022-07-27 14:58:00.0;66078338;1;2022-07-27 15:01:01.0;2022-07-27 15:01:02.0;2022-07-27 15:01:01.0
10.16.1123278;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.16.1123278;2022-07-27 15:07:59.0;66078344;3;2022-07-27 15:10:19.0;2022-07-27 15:10:20.0;2022-07-27 15:10:19.0
4.47.1114443;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.47.1114443;2022-07-27 15:08:00.0;66078347;1;2022-07-27 15:10:19.0;2022-07-27 15:10:20.0;2022-07-27 15:10:19.0
7.12.1078320;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=7.12.1078320;2022-07-27 15:12:59.0;66078348;2;2022-07-27 15:15:20.0;2022-07-27 15:15:21.0;2022-07-27 15:15:20.0
